month,latitude,longitude,msqto_log,tmax,tmin,tavg,delta,dewpt,wetbulb,heat_log,cool,sunrise,sunset_log,precip_log,pressure,sealvlpressure,windspeed,winddirection,avgspeed,spray_targeted_prev,spray_targeted,species_culex_pipiens,species_culex_pipiens_restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans
9.0,41.743402,-87.731435,2.995782272304033,84,69,77.0,14.0,68.0,70.0,-6.907755278982137,12.0,5.6,0.4706284340145762,-0.17316361900918903,29.14,29.87,8.3,16.0,10.6,1,False,0,1,0,0,0,0
6.0,41.740641,-87.546587,1.09894556645823,60,48,54.0,-10.0,46.0,50.0,2.3979861777572986,0.0,4.316666666666666,-1.6910095661279108,-2.111964733385396,29.36,30.09,7.4,3.0,8.0,0,False,0,1,0,0,0,0
8.0,41.869216,-87.627561,1.09894556645823,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,0,1,0,0,0,0
6.0,41.925198,-87.746381,1.09894556645823,90,64,77.0,6.0,67.0,70.0,-6.907755278982137,12.0,4.3,-6.907755278982137,-0.08229524272683016,29.01,29.73,7.2,29.0,7.2,1,False,0,1,0,0,0,0
8.0,41.778297,-87.752411,1.6096378924367667,81,60,71.0,-2.0,59.0,64.0,-6.907755278982137,6.0,4.933333333333334,-0.5960204698292213,-6.907755278982137,29.22,29.94,8.3,19.0,8.5,0,False,0,1,0,0,0,0
7.0,41.906638,-87.701431,1.3865443298750981,87,70,79.0,5.0,60.0,66.0,-6.907755278982137,14.0,4.483333333333333,-2.4729780789227407,-6.907755278982137,29.27,29.98,5.4,9.0,6.7,0,False,0,1,0,0,0,0
6.0,41.846283,-87.656913,0.0009995003330834232,92,70,81.0,10.0,69.0,72.0,-6.907755278982137,16.0,4.3,-6.907755278982137,-1.8263509139976741,29.39,30.11,6.1,22.0,7.1,0,False,0,1,0,0,0,0
8.0,41.923738,-87.785288,1.09894556645823,78,68,73.0,2.0,67.0,69.0,-6.907755278982137,8.0,5.1,-0.22189433191377694,-1.4653375684603434,29.36,30.05,1.5,23.0,7.0,1,False,0,0,1,0,0,0
7.0,41.947227,-87.671457,0.6936470556015963,83,61,72.0,-2.0,59.0,64.0,-6.907755278982137,7.0,4.616666666666666,-1.6044503709230649,-1.9589953886039686,29.08,29.83,8.9,23.0,9.8,0,False,0,0,1,0,0,0
6.0,41.763733,-87.742302,0.0009995003330834232,82,60,71.0,2.0,60.0,64.0,-6.907755278982137,6.0,4.266666666666667,-3.371638579420666,-6.907755278982137,29.13,29.83,5.8,6.0,6.6,0,False,0,1,0,0,0,0
6.0,41.732984,-87.649642,0.0009995003330834232,78,56,67.0,-1.0,51.0,57.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.34,30.05,6.6,6.0,7.9,1,False,0,1,0,0,0,0
6.0,41.754292,-87.590773,0.0009995003330834232,86,69,78.0,7.0,60.0,67.0,-6.907755278982137,13.0,4.3,-6.907755278982137,-6.907755278982137,29.2,29.85,6.4,4.0,8.2,0,False,1,0,0,0,0,0
8.0,41.94016,-87.794896,0.0009995003330834232,86,60,73.0,0.0,55.0,63.0,-6.907755278982137,8.0,4.95,-0.5372836827290143,-6.907755278982137,29.38,30.1,1.5,14.0,3.8,0,False,0,1,0,0,0,0
7.0,41.680946,-87.535198,2.5650262775800314,79,61,70.0,-3.0,46.0,57.0,-6.907755278982137,5.0,4.466666666666667,-2.6931615886084628,-6.907755278982137,29.36,30.07,4.8,7.0,5.8,0,False,0,0,1,0,0,0
7.0,41.754676,-87.612922,0.0009995003330834232,82,63,73.0,0.0,64.0,67.0,-6.907755278982137,8.0,4.416666666666667,-3.371638579420666,-2.513306124309698,29.34,30.06,4.4,21.0,4.9,0,False,0,0,1,0,0,0
9.0,41.923738,-87.785288,3.828663135383238,62,48,55.0,-6.0,44.0,49.0,2.3026850879943788,0.0,5.666666666666667,0.5409667806779765,-6.907755278982137,29.33,30.06,5.9,36.0,7.0,0,False,0,1,0,0,0,0
7.0,41.778297,-87.752411,1.09894556645823,87,70,79.0,5.0,60.0,66.0,-6.907755278982137,14.0,4.483333333333333,-2.4729780789227407,-6.907755278982137,29.27,29.98,5.4,9.0,6.7,0,False,0,0,1,0,0,0
8.0,41.948167,-87.730698,1.3865443298750981,87,69,78.0,7.0,70.0,72.0,-6.907755278982137,13.0,5.083333333333333,-0.26439966782956276,-6.907755278982137,29.21,29.91,3.8,18.0,6.0,0,False,0,1,0,0,0,0
7.0,41.986921,-87.689778,1.6096378924367667,81,57,69.0,-5.0,54.0,61.0,-6.907755278982137,4.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.33,30.05,4.1,23.0,5.1,1,False,0,1,0,0,0,0
7.0,41.659112,-87.538693,0.6936470556015963,79,61,70.0,-3.0,46.0,57.0,-6.907755278982137,5.0,4.466666666666667,-2.6931615886084628,-6.907755278982137,29.36,30.07,4.8,7.0,5.8,0,False,0,0,1,0,0,0
8.0,41.754292,-87.590773,0.0009995003330834232,87,69,78.0,7.0,70.0,72.0,-6.907755278982137,13.0,5.083333333333333,-0.26439966782956276,-6.907755278982137,29.21,29.91,3.8,18.0,6.0,0,False,0,1,0,0,0,0
8.0,41.843811,-87.686763,0.0009995003330834232,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,1,0,0,0,0,0
7.0,41.867108,-87.654224,2.944491609360395,83,58,71.0,-2.0,53.0,61.0,-6.907755278982137,6.0,4.45,-2.9759296462577973,-6.907755278982137,29.38,30.1,4.0,8.0,4.8,1,False,0,0,1,0,0,0
6.0,41.95469,-87.800991,0.0009995003330834232,86,69,78.0,7.0,60.0,67.0,-6.907755278982137,13.0,4.3,-6.907755278982137,-6.907755278982137,29.2,29.85,6.4,4.0,8.2,0,False,1,0,0,0,0,0
10.0,41.801498,-87.763416,0.0009995003330834232,59,41,50.0,-8.0,46.0,49.0,2.7081168655467533,0.0,5.8,0.6683420616409738,-0.11541085151132773,29.13,29.9,9.1,13.0,9.5,0,False,0,0,1,0,0,0
9.0,41.794781,-87.615989,0.0009995003330834232,84,65,75.0,12.0,59.0,65.0,-6.907755278982137,10.0,5.6,0.4706284340145762,-6.907755278982137,29.41,30.11,5.0,26.0,9.7,0,False,0,1,0,0,0,0
9.0,41.678618,-87.559308,0.0009995003330834232,70,60,65.0,4.0,57.0,60.0,-6.907755278982137,0.0,5.7,0.5790448627431334,-1.8263509139976741,29.39,30.12,5.4,11.0,7.3,0,False,1,0,0,0,0,0
9.0,41.836644,-87.677737,0.6936470556015963,88,63,76.0,12.0,58.0,65.0,-6.907755278982137,11.0,5.583333333333333,0.46016370896376185,-6.907755278982137,29.34,30.06,12.9,19.0,13.1,0,False,1,0,0,0,0,0
7.0,41.732984,-87.649642,1.3865443298750981,84,64,74.0,0.0,61.0,66.0,-6.907755278982137,9.0,4.666666666666667,-1.4510106758395929,-3.863232841258714,29.13,29.86,9.3,23.0,10.1,0,False,0,0,1,0,0,0
7.0,41.680946,-87.535198,0.0009995003330834232,88,73,81.0,7.0,66.0,71.0,-6.907755278982137,16.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.2,29.91,3.4,32.0,6.5,0,False,1,0,0,0,0,0
7.0,41.948167,-87.730698,3.4012307144399454,70,57,64.0,-10.0,51.0,56.0,0.0009995003330834232,0.0,4.516666666666667,-2.292634762140899,-6.907755278982137,29.15,29.87,10.6,30.0,10.8,0,False,0,1,0,0,0,0
9.0,42.009876,-87.807277,1.09894556645823,93,71,82.0,14.0,71.0,75.0,-6.907755278982137,17.0,5.283333333333333,0.06547558195891108,-6.907755278982137,29.2,29.91,5.2,21.0,5.9,0,False,1,0,0,0,0,0
10.0,41.907645,-87.760886,3.0445700556372914,82,51,67.0,10.0,56.0,61.0,-6.907755278982137,2.0,5.866666666666666,0.7101681648942473,-6.907755278982137,29.34,30.04,3.9,17.0,4.6,0,False,0,1,0,0,0,0
8.0,41.95469,-87.800991,3.0445700556372914,83,69,76.0,3.0,68.0,71.0,-6.907755278982137,11.0,4.816666666666666,-0.9137938516755714,-6.907755278982137,29.21,29.93,4.0,5.0,5.5,0,False,0,1,0,0,0,0
8.0,41.986921,-87.689778,0.6936470556015963,87,69,78.0,7.0,70.0,72.0,-6.907755278982137,13.0,5.083333333333333,-0.26439966782956276,-6.907755278982137,29.21,29.91,3.8,18.0,6.0,0,False,0,0,1,0,0,0
6.0,41.912563,-87.668055,0.6936470556015963,82,60,71.0,2.0,60.0,64.0,-6.907755278982137,6.0,4.266666666666667,-3.371638579420666,-6.907755278982137,29.13,29.83,5.8,6.0,6.6,0,False,0,0,1,0,0,0
8.0,41.754292,-87.590773,0.6936470556015963,86,60,73.0,0.0,55.0,63.0,-6.907755278982137,8.0,4.95,-0.5372836827290143,-6.907755278982137,29.38,30.1,1.5,14.0,3.8,0,False,0,1,0,0,0,0
6.0,41.891126,-87.61156,0.0009995003330834232,92,70,81.0,10.0,69.0,72.0,-6.907755278982137,16.0,4.3,-6.907755278982137,-1.8263509139976741,29.39,30.11,6.1,22.0,7.1,0,False,0,1,0,0,0,0
6.0,41.994679,-87.770899,0.6936470556015963,82,68,75.0,5.0,65.0,68.0,-6.907755278982137,10.0,4.266666666666667,-4.036075654098179,-0.23445731121448313,29.34,30.04,7.4,19.0,9.5,1,False,0,1,0,0,0,0
10.0,41.973845,-87.805059,1.7919261220073759,59,41,50.0,-8.0,46.0,49.0,2.7081168655467533,0.0,5.8,0.6683420616409738,-0.11541085151132773,29.13,29.9,9.1,13.0,9.5,0,False,0,1,0,0,0,0
9.0,41.776156,-87.778927,1.9460529959950605,90,66,78.0,11.0,63.0,69.0,-6.907755278982137,13.0,5.35,0.15500745554723794,-6.907755278982137,29.24,29.96,6.4,19.0,6.5,0,False,0,1,0,0,0,0
6.0,41.801498,-87.763416,3.135537693244867,60,48,54.0,-10.0,46.0,50.0,2.3979861777572986,0.0,4.316666666666666,-1.6910095661279108,-2.111964733385396,29.36,30.09,7.4,3.0,8.0,0,False,0,1,0,0,0,0
6.0,41.720848,-87.666014,1.3865443298750981,68,52,60.0,-6.0,45.0,52.0,1.6096378924367667,0.0,4.283333333333333,-2.139899510716946,-6.907755278982137,29.2,29.92,9.5,3.0,9.9,1,False,0,0,1,0,0,0
9.0,41.973845,-87.805059,1.3865443298750981,57,45,51.0,-8.0,41.0,47.0,2.639128755635788,0.0,5.783333333333333,0.6597627365403615,-2.396895772465287,29.32,30.01,14.6,34.0,15.0,0,False,0,0,1,0,0,0
7.0,41.732984,-87.649642,3.295873902355512,83,58,71.0,-2.0,53.0,61.0,-6.907755278982137,6.0,4.45,-2.9759296462577973,-6.907755278982137,29.38,30.1,4.0,8.0,4.8,1,False,0,1,0,0,0,0
8.0,41.868142,-87.696269,1.6096378924367667,81,61,71.0,-2.0,57.0,62.0,-6.907755278982137,6.0,4.75,-1.0956167796883147,-6.907755278982137,29.23,29.95,7.6,30.0,7.8,1,False,1,0,0,0,0,0
8.0,41.732984,-87.649642,3.806684711745632,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,1,0,0,0,0,0
8.0,41.903002,-87.688267,0.0009995003330834232,81,60,71.0,-2.0,59.0,64.0,-6.907755278982137,6.0,4.933333333333334,-0.5960204698292213,-6.907755278982137,29.22,29.94,8.3,19.0,8.5,0,False,1,0,0,0,0,0
6.0,41.916265,-87.800515,1.7919261220073759,92,70,81.0,10.0,69.0,72.0,-6.907755278982137,16.0,4.3,-6.907755278982137,-1.8263509139976741,29.39,30.11,6.1,22.0,7.1,0,False,0,0,1,0,0,0
8.0,41.678618,-87.559308,0.0009995003330834232,83,59,71.0,1.0,61.0,65.0,-6.907755278982137,6.0,5.166666666666667,-0.14194766265568082,-6.907755278982137,29.33,30.05,9.1,21.0,9.2,0,False,0,0,0,0,1,0
8.0,41.958271,-87.702575,0.0009995003330834232,87,69,78.0,7.0,70.0,72.0,-6.907755278982137,13.0,5.083333333333333,-0.26439966782956276,-6.907755278982137,29.21,29.91,3.8,18.0,6.0,0,False,0,0,1,0,0,0
8.0,41.720848,-87.666014,2.7081168655467533,83,59,71.0,1.0,58.0,63.0,-6.907755278982137,6.0,5.183333333333334,-0.10425002137380071,-6.907755278982137,29.26,29.98,1.9,26.0,3.3,0,False,0,1,0,0,0,0
8.0,41.682587,-87.707973,3.0910879068707438,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,1,0,0,0,0,0
6.0,41.776156,-87.778927,0.6936470556015963,79,44,62.0,-3.0,44.0,54.0,1.09894556645823,0.0,4.283333333333333,-2.0074310057035674,-6.907755278982137,29.18,29.91,5.8,26.0,6.7,0,False,0,1,0,0,0,0
8.0,41.803423,-87.642984,0.0009995003330834232,86,60,73.0,0.0,55.0,63.0,-6.907755278982137,8.0,4.95,-0.5372836827290143,-6.907755278982137,29.38,30.1,1.5,14.0,3.8,0,False,0,1,0,0,0,0
7.0,41.768388,-87.678649,2.3026850879943788,81,57,69.0,-5.0,54.0,61.0,-6.907755278982137,4.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.33,30.05,4.1,23.0,5.1,1,False,0,0,1,0,0,0
8.0,41.970248,-87.787992,0.0009995003330834232,92,69,81.0,8.0,62.0,69.0,-6.907755278982137,16.0,4.75,-1.0956167796883147,-6.907755278982137,29.29,30.0,3.5,9.0,4.1,0,False,0,0,1,0,0,0
6.0,41.801179,-87.679447,1.7919261220073759,82,68,75.0,5.0,65.0,68.0,-6.907755278982137,10.0,4.266666666666667,-4.036075654098179,-0.23445731121448313,29.34,30.04,7.4,19.0,9.5,1,False,0,1,0,0,0,0
8.0,41.773215,-87.60088,2.8904273119085677,92,69,81.0,8.0,62.0,69.0,-6.907755278982137,16.0,4.75,-1.0956167796883147,-6.907755278982137,29.29,30.0,3.5,9.0,4.1,0,False,0,1,0,0,0,0
8.0,41.932094,-87.700117,0.6936470556015963,80,69,75.0,4.0,67.0,69.0,-6.907755278982137,10.0,5.15,-0.16134315040876543,-1.422958345491482,29.11,29.82,5.8,25.0,7.1,0,False,0,1,0,0,0,0
7.0,41.801498,-87.763416,0.0009995003330834232,88,73,81.0,7.0,66.0,71.0,-6.907755278982137,16.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.2,29.91,3.4,32.0,6.5,0,False,0,0,0,0,0,1
7.0,41.964242,-87.757639,0.6936470556015963,77,62,70.0,-3.0,51.0,59.0,-6.907755278982137,5.0,4.433333333333334,-2.9759296462577973,-6.907755278982137,29.23,29.93,8.8,30.0,10.9,0,False,0,1,0,0,0,0
9.0,41.781416,-87.776532,0.6936470556015963,67,46,57.0,-8.0,42.0,49.0,2.079566533867987,0.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.4,30.12,1.8,3.0,5.6,0,False,1,0,0,0,0,0
8.0,41.957799,-87.930995,1.09894556645823,83,59,71.0,1.0,58.0,63.0,-6.907755278982137,6.0,5.183333333333334,-0.10425002137380071,-6.907755278982137,29.26,29.98,1.9,26.0,3.3,0,False,0,0,1,0,0,0
9.0,41.994991,-87.769279,1.6096378924367667,88,63,76.0,12.0,58.0,65.0,-6.907755278982137,11.0,5.583333333333333,0.46016370896376185,-6.907755278982137,29.34,30.06,12.9,19.0,13.1,0,False,0,1,0,0,0,0
8.0,41.778748,-87.586427,0.6936470556015963,81,60,71.0,-2.0,59.0,64.0,-6.907755278982137,6.0,4.933333333333334,-0.5960204698292213,-6.907755278982137,29.22,29.94,8.3,19.0,8.5,0,False,0,1,0,0,0,0
7.0,41.673408,-87.599862,0.0009995003330834232,85,71,78.0,4.0,61.0,67.0,-6.907755278982137,13.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.29,30.0,5.8,25.0,6.6,0,False,0,0,0,0,0,1
8.0,41.728495,-87.600963,0.0009995003330834232,83,59,71.0,1.0,58.0,63.0,-6.907755278982137,6.0,5.183333333333334,-0.10425002137380071,-6.907755278982137,29.26,29.98,1.9,26.0,3.3,0,False,0,1,0,0,0,0
9.0,41.800737,-87.71188,0.0009995003330834232,70,60,65.0,4.0,57.0,60.0,-6.907755278982137,0.0,5.7,0.5790448627431334,-1.8263509139976741,29.39,30.12,5.4,11.0,7.3,0,False,0,1,0,0,0,0
7.0,41.944869,-87.832763,2.833272165855592,88,71,80.0,7.0,71.0,74.0,-6.907755278982137,15.0,4.433333333333334,-2.9759296462577973,-0.9390477189967712,29.12,29.82,5.5,25.0,8.5,0,False,0,1,0,0,0,0
9.0,41.754676,-87.612922,0.6936470556015963,58,46,52.0,-12.0,40.0,47.0,2.5650262775800314,0.0,5.533333333333333,0.41717406768453463,-6.907755278982137,29.59,30.33,1.4,8.0,3.3,0,False,1,0,0,0,0,0
9.0,41.82561,-87.726549,2.4849899796493045,75,50,63.0,3.0,52.0,58.0,0.6936470556015963,0.0,5.716666666666667,0.5975536272758146,-6.907755278982137,29.34,30.04,3.8,8.0,4.2,1,False,1,0,0,0,0,0
6.0,41.867108,-87.654224,4.430828703534357,86,69,78.0,7.0,60.0,67.0,-6.907755278982137,13.0,4.3,-6.907755278982137,-6.907755278982137,29.2,29.85,6.4,4.0,8.2,0,False,0,1,0,0,0,0
8.0,41.947227,-87.671457,0.0009995003330834232,75,55,65.0,-7.0,53.0,58.0,-6.907755278982137,0.0,4.983333333333333,-0.4818063413648862,-6.907755278982137,29.4,30.13,4.2,24.0,4.9,1,False,1,0,0,0,0,0
8.0,41.682587,-87.707973,1.3865443298750981,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,0,0,1,0,0,0
6.0,41.801498,-87.763416,2.5650262775800314,60,48,54.0,-10.0,46.0,50.0,2.3979861777572986,0.0,4.316666666666666,-1.6910095661279108,-2.111964733385396,29.36,30.09,7.4,3.0,8.0,0,False,0,0,1,0,0,0
7.0,41.798697,-87.736812,1.09894556645823,83,61,72.0,-2.0,59.0,64.0,-6.907755278982137,7.0,4.616666666666666,-1.6044503709230649,-1.9589953886039686,29.08,29.83,8.9,23.0,9.8,0,False,0,1,0,0,0,0
9.0,41.991429,-87.747113,1.09894556645823,70,60,65.0,4.0,57.0,60.0,-6.907755278982137,0.0,5.7,0.5790448627431334,-1.8263509139976741,29.39,30.12,5.4,11.0,7.3,0,False,0,0,1,0,0,0
9.0,41.896282,-87.655232,1.09894556645823,72,50,61.0,-3.0,52.0,56.0,1.3865443298750981,0.0,5.55,0.4388998841944022,-6.907755278982137,29.45,30.18,3.4,5.0,4.2,0,False,0,1,0,0,0,0
8.0,41.721474,-87.648064,1.6096378924367667,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,0,1,0,0,0,0
5.0,41.680946,-87.535198,1.3865443298750981,62,54,58.0,-5.0,51.0,54.0,1.9460529959950605,0.0,4.35,-1.3823023398503531,-6.907755278982137,29.06,29.76,6.8,30.0,8.1,0,False,0,0,1,0,0,0
7.0,41.896282,-87.655232,0.6936470556015963,86,60,73.0,1.0,54.0,62.0,-6.907755278982137,8.0,4.383333333333334,-4.036075654098179,-6.907755278982137,29.14,29.86,7.5,31.0,7.8,0,False,0,1,0,0,0,0
8.0,41.906638,-87.701431,2.7726512202867375,78,68,73.0,2.0,67.0,69.0,-6.907755278982137,8.0,5.1,-0.22189433191377694,-1.4653375684603434,29.36,30.05,1.5,23.0,7.0,1,False,0,1,0,0,0,0
9.0,41.951866,-87.725057,2.079566533867987,70,60,65.0,4.0,57.0,60.0,-6.907755278982137,0.0,5.7,0.5790448627431334,-1.8263509139976741,29.39,30.12,5.4,11.0,7.3,0,False,0,1,0,0,0,0
8.0,41.680946,-87.535198,2.1973356822749484,78,65,72.0,-1.0,56.0,62.0,-6.907755278982137,7.0,4.866666666666666,-0.7599994875477893,-6.907755278982137,29.26,29.98,8.6,5.0,9.3,1,False,0,1,0,0,0,0
8.0,41.868077,-87.666901,1.3865443298750981,78,65,72.0,-1.0,56.0,62.0,-6.907755278982137,7.0,4.866666666666666,-0.7599994875477893,-6.907755278982137,29.26,29.98,8.6,5.0,9.3,1,False,1,0,0,0,0,0
10.0,41.846283,-87.656913,1.09894556645823,82,51,67.0,10.0,56.0,61.0,-6.907755278982137,2.0,5.866666666666666,0.7101681648942473,-6.907755278982137,29.34,30.04,3.9,17.0,4.6,0,False,0,1,0,0,0,0
6.0,41.878114,-87.629798,0.0009995003330834232,70,56,63.0,-8.0,55.0,59.0,0.6936470556015963,0.0,4.316666666666666,-6.907755278982137,-6.907755278982137,29.41,30.13,7.6,2.0,8.3,0,False,0,0,1,0,0,0
9.0,41.992478,-87.862995,3.295873902355512,86,57,72.0,5.0,58.0,64.0,-6.907755278982137,7.0,5.366666666666666,0.18315454309784582,-6.907755278982137,29.38,30.11,4.7,20.0,6.0,1,False,0,1,0,0,0,0
7.0,41.750498,-87.605294,1.3865443298750981,84,64,74.0,0.0,61.0,66.0,-6.907755278982137,9.0,4.666666666666667,-1.4510106758395929,-3.863232841258714,29.13,29.86,9.3,23.0,10.1,0,False,1,0,0,0,0,0
8.0,41.974689,-87.890615,4.356721647120231,74,64,69.0,-4.0,59.0,63.0,-6.907755278982137,4.0,4.85,-0.7962879394794603,-1.1056369036050742,29.36,30.09,7.3,15.0,7.8,0,False,0,1,0,0,0,0
9.0,41.793818,-87.654234,1.3865443298750981,58,46,52.0,-12.0,40.0,47.0,2.5650262775800314,0.0,5.533333333333333,0.41717406768453463,-6.907755278982137,29.59,30.33,1.4,8.0,3.3,0,False,0,0,1,0,0,0
6.0,41.801498,-87.763416,1.09894556645823,79,44,62.0,-3.0,44.0,54.0,1.09894556645823,0.0,4.283333333333333,-2.0074310057035674,-6.907755278982137,29.18,29.91,5.8,26.0,6.7,0,False,0,1,0,0,0,0
9.0,42.009876,-87.807277,2.3026850879943788,86,64,75.0,10.0,59.0,65.0,-6.907755278982137,10.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.18,29.91,10.5,23.0,10.9,0,False,0,1,0,0,0,0
7.0,41.992478,-87.862995,2.1973356822749484,86,60,73.0,1.0,54.0,62.0,-6.907755278982137,8.0,4.383333333333334,-4.036075654098179,-6.907755278982137,29.14,29.86,7.5,31.0,7.8,0,False,0,0,1,0,0,0
9.0,41.903002,-87.688267,1.7919261220073759,90,68,79.0,18.0,63.0,68.0,-6.907755278982137,14.0,5.683333333333334,0.5601870533037148,-6.907755278982137,29.27,29.99,11.4,19.0,11.9,0,False,0,1,0,0,0,0
6.0,41.916265,-87.800515,3.135537693244867,82,60,71.0,2.0,60.0,64.0,-6.907755278982137,6.0,4.266666666666667,-3.371638579420666,-6.907755278982137,29.13,29.83,5.8,6.0,6.6,0,False,0,1,0,0,0,0
9.0,41.904194,-87.756155,1.3865443298750981,62,48,55.0,-6.0,44.0,49.0,2.3026850879943788,0.0,5.666666666666667,0.5409667806779765,-6.907755278982137,29.33,30.06,5.9,36.0,7.0,0,False,0,1,0,0,0,0
6.0,41.868077,-87.666901,1.6096378924367667,86,69,78.0,7.0,60.0,67.0,-6.907755278982137,13.0,4.3,-6.907755278982137,-6.907755278982137,29.2,29.85,6.4,4.0,8.2,0,False,0,0,1,0,0,0
8.0,41.768388,-87.678649,2.079566533867987,78,68,73.0,2.0,67.0,69.0,-6.907755278982137,8.0,5.1,-0.22189433191377694,-1.4653375684603434,29.36,30.05,1.5,23.0,7.0,1,False,0,1,0,0,0,0
7.0,41.750498,-87.605294,0.0009995003330834232,70,57,64.0,-10.0,51.0,56.0,0.0009995003330834232,0.0,4.516666666666667,-2.292634762140899,-6.907755278982137,29.15,29.87,10.6,30.0,10.8,0,False,1,0,0,0,0,0
8.0,42.006858,-87.675919,0.6936470556015963,92,69,81.0,8.0,62.0,69.0,-6.907755278982137,16.0,4.75,-1.0956167796883147,-6.907755278982137,29.29,30.0,3.5,9.0,4.1,0,False,1,0,0,0,0,0
9.0,41.903002,-87.688267,1.6096378924367667,72,50,61.0,-3.0,52.0,56.0,1.3865443298750981,0.0,5.55,0.4388998841944022,-6.907755278982137,29.45,30.18,3.4,5.0,4.2,0,False,1,0,0,0,0,0
8.0,41.678618,-87.559308,3.989002564911327,86,60,73.0,0.0,55.0,63.0,-6.907755278982137,8.0,4.95,-0.5372836827290143,-6.907755278982137,29.38,30.1,1.5,14.0,3.8,0,False,0,1,0,0,0,0
8.0,41.925652,-87.63359,2.3979861777572986,78,68,73.0,2.0,67.0,69.0,-6.907755278982137,8.0,5.1,-0.22189433191377694,-1.4653375684603434,29.36,30.05,1.5,23.0,7.0,1,False,0,1,0,0,0,0
9.0,41.923738,-87.785288,0.0009995003330834232,58,46,52.0,-12.0,40.0,47.0,2.5650262775800314,0.0,5.533333333333333,0.41717406768453463,-6.907755278982137,29.59,30.33,1.4,8.0,3.3,0,False,1,0,0,0,0,0
6.0,41.94016,-87.794896,2.5650262775800314,68,60,64.0,-7.0,56.0,59.0,0.0009995003330834232,0.0,4.283333333333333,-6.907755278982137,-6.907755278982137,29.08,29.76,9.4,29.0,9.6,0,False,0,0,1,0,0,0
9.0,41.836644,-87.677737,0.0009995003330834232,90,68,79.0,18.0,63.0,68.0,-6.907755278982137,14.0,5.683333333333334,0.5601870533037148,-6.907755278982137,29.27,29.99,11.4,19.0,11.9,0,False,0,0,0,0,0,1
6.0,41.720848,-87.666014,2.7081168655467533,86,69,78.0,7.0,60.0,67.0,-6.907755278982137,13.0,4.3,-6.907755278982137,-6.907755278982137,29.2,29.85,6.4,4.0,8.2,0,False,0,0,1,0,0,0
9.0,41.680946,-87.535198,0.6936470556015963,84,65,75.0,12.0,59.0,65.0,-6.907755278982137,10.0,5.6,0.4706284340145762,-6.907755278982137,29.41,30.11,5.0,26.0,9.7,0,False,0,1,0,0,0,0
8.0,41.662014,-87.724608,0.0009995003330834232,87,64,76.0,5.0,63.0,68.0,-6.907755278982137,11.0,5.05,-0.33175007028588605,-6.907755278982137,29.18,29.89,3.3,14.0,5.2,0,False,1,0,0,0,0,0
8.0,41.919343,-87.694259,0.0009995003330834232,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,1,0,0,0,0,0
8.0,41.944869,-87.832763,3.6635872868265618,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,0,1,0,0,0,0
8.0,41.688324,-87.676709,0.0009995003330834232,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,0,0,0,0,0,1
9.0,41.801498,-87.763416,3.295873902355512,62,48,55.0,-6.0,44.0,49.0,2.3026850879943788,0.0,5.666666666666667,0.5409667806779765,-6.907755278982137,29.33,30.06,5.9,36.0,7.0,0,False,0,1,0,0,0,0
8.0,41.944869,-87.832763,1.7919261220073759,81,61,71.0,-2.0,57.0,62.0,-6.907755278982137,6.0,4.75,-1.0956167796883147,-6.907755278982137,29.23,29.95,7.6,30.0,7.8,1,False,0,1,0,0,0,0
